Package Name                                                            | Version      | ID  | Bundle Name
org.apache.cxf.karaf.commands                                           | 3.3.4        | 214 | org.apache.cxf.karaf.cxf-karaf-commands
org.apache.cxf.logging                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.management.annotation                                    | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.management.counters                                      | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.interceptor                                   | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.jmx.export.runtime                            | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.jmx.type                                      | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.jmx                                           | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.persistence                                   | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management.utils                                         | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.management                                               | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.message                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.metrics.codahale                                         | 3.3.4        | 188 | org.apache.cxf.cxf-rt-features-metrics
org.apache.cxf.metrics.interceptors                                     | 3.3.4        | 188 | org.apache.cxf.cxf-rt-features-metrics
org.apache.cxf.metrics                                                  | 3.3.4        | 188 | org.apache.cxf.cxf-rt-features-metrics
org.apache.cxf.phase                                                    | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.policy                                                   | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.resource                                                 | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.rt.security.claims.interceptor                           | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.rt.security.claims                                       | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.rt.security.crypto                                       | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.rt.security.rs                                           | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.rt.security.saml.claims                                  | 3.3.4        | 202 | org.apache.cxf.cxf-rt-security-saml
org.apache.cxf.rt.security.saml.interceptor                             | 3.3.4        | 202 | org.apache.cxf.cxf-rt-security-saml
org.apache.cxf.rt.security.saml.utils                                   | 3.3.4        | 202 | org.apache.cxf.cxf-rt-security-saml
org.apache.cxf.rt.security.saml.xacml2                                  | 3.3.4        | 202 | org.apache.cxf.cxf-rt-security-saml
org.apache.cxf.rt.security.saml.xacml                                   | 3.3.4        | 202 | org.apache.cxf.cxf-rt-security-saml
org.apache.cxf.rt.security.utils                                        | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.rt.security                                              | 3.3.4        | 201 | org.apache.cxf.cxf-rt-security
org.apache.cxf.security.claims.authorization                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.security.transport                                       | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.security                                                 | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.service.factory                                          | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.service.invoker.spring                                   | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.service.invoker                                          | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.service.model                                            | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.service                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.simple                                                   | 3.3.4        | 193 | org.apache.cxf.cxf-rt-frontend-simple
org.apache.cxf.staxutils.transform                                      | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.staxutils.validation                                     | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.staxutils                                                | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.throttling                                               | 3.3.4        | 189 | org.apache.cxf.cxf-rt-features-throttling
org.apache.cxf.tracing                                                  | 3.3.4        | 195 | org.apache.cxf.cxf-rt-management
org.apache.cxf.transport.common.gzip                                    | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.transport.http.auth                                      | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http.blueprint                                 | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http.osgi                                      | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http.policy.impl                               | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http.policy                                    | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http.spring                                    | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http                                           | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.http_jaxws_spi                                 | 3.3.4        | 191 | org.apache.cxf.cxf-rt-frontend-jaxws
org.apache.cxf.transport.http_jetty.blueprint                           | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.transport.http_jetty.continuations                       | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.transport.http_jetty.osgi                                | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.transport.http_jetty.spring                              | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.transport.http_jetty                                     | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.transport.https.httpclient                               | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.https                                          | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.jms.continuations                              | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms.spec                                       | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms.uri                                        | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms.util                                       | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms.wsdl11                                     | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms.wsdl                                       | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.jms                                            | 3.3.4        | 205 | org.apache.cxf.cxf-rt-transports-jms
org.apache.cxf.transport.local                                          | 3.3.4        | 206 | org.apache.cxf.cxf-rt-transports-local
org.apache.cxf.transport.servlet.blueprint                              | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.servlet.servicelist                            | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.servlet                                        | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transport.udp                                            | 3.3.4        | 207 | org.apache.cxf.cxf-rt-transports-udp
org.apache.cxf.transport                                                | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.transports.http.configuration                            | 3.3.4        | 203 | org.apache.cxf.cxf-rt-transports-http
org.apache.cxf.transports.http_jetty.configuration                      | 3.3.4        | 204 | org.apache.cxf.cxf-rt-transports-http-jetty
org.apache.cxf.validation                                               | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.version                                                  | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.workqueue                                                | 3.3.4        | 179 | org.apache.cxf.cxf-core
org.apache.cxf.ws.addressing.blueprint                                  | 3.3.4        | 208 | org.apache.cxf.cxf-rt-ws-addr
org.apache.cxf.ws.addressing.policy                                     | 3.3.4        | 208 | org.apache.cxf.cxf-rt-ws-addr
